epoch,startBlock,lockBlock,endBlock,lockPrice,closePrice,totalAmount,bullAmount,bearAmount,rewardBaseCalAmount,rewardAmount,oracleCalled
10586,8554519,8554619,8554719,29079863560,28770204103,40112472122799712404,7842197181856273771,32270274940943438633,32270274940943438633,38909097959115721031,True
10587,8554623,8554723,8554823,28770204103,28706842265,60448480984359828448,10331635334075921725,50116845650283906723,50116845650283906723,58635026554829033594,True
10588,8554726,8554826,8554926,28706842265,28723247217,27315617139024081092,23489313776652627194,3826303362371453898,23489313776652627194,26496148624853358659,True
10589,8554829,8554929,8555029,28723247217,28827665073,24505606607237949758,13772888514854560297,10732718092383389461,13772888514854560297,23770438409020811265,True
10590,8554933,8555033,8555133,28827665073,28836060953,31877556818027043453,26067247982893661180,5810308835133382273,26067247982893661180,30921230113486232149,True
10591,8555036,8555136,8555236,28836060953,28896727865,26068286241052182210,19831508322539094833,6236777918513087377,19831508322539094833,25286237653820616743,True
10592,8555139,8555239,8555339,28896727865,28892083321,20658633165380917717,17624390662646031610,3034242502734886107,3034242502734886107,20038874170419490185,True
10593,8555242,8555342,8555442,28892083321,28875539438,23582884627575424523,5619047073812157932,17963837553763266591,17963837553763266591,22875398088748161787,True
10594,8555345,8555445,8555545,28875539438,28755509557,19547091305890891386,15431557603246116164,4115533702644775222,4115533702644775222,18960678566714164644,True
10595,8555448,8555548,8555648,28755509557,28736665924,27960901637541294573,14130359278232023139,13830542359309271434,13830542359309271434,27122074588415055735,True
10596,8555551,8555651,8555751,28736665924,28780327222,26583097200810205058,20961173557322735831,5621923643487469227,20961173557322735831,25785604284785898906,True
10597,8555654,8555754,8555854,28780327222,28625819094,35143440271223424715,8772870373184091869,26370569898039332846,26370569898039332846,34089137063086721973,True
10598,8555758,8555858,8555958,28625819094,28518000000,37972275488644568323,8096479424671907498,29875796063972660825,29875796063972660825,36833107223985231273,True
10599,8555860,8555960,8556060,28518000000,28361435221,35786631588836340139,7167065200774766132,28619566388061574007,28619566388061574007,34713032641171249934,True
10600,8555963,8556063,8556163,28361435221,28421290058,39280177679773294980,9681161904101025759,29599015775672269221,9681161904101025759,38101772349380096130,True
10601,8556067,8556167,8556267,28421290058,28425578663,46410583368386821157,8767077506045359725,37643505862341461432,8767077506045359725,45018265867335216522,True
10602,8556170,8556270,8556370,28425578663,28651365903,40816212580695793163,31966040565110348789,8850172015585444374,31966040565110348789,39591726203274919368,True
10603,8556274,8556374,8556474,28651365903,28770171897,27585779997214772422,15362179462515740816,12223600534699031606,15362179462515740816,26758206597298329249,True
10604,8556378,8556478,8556578,28770171897,28678125574,31445532075793445748,20540949301676384528,10904582774117061220,10904582774117061220,30502166113519642375,True
10605,8556482,8556582,8556682,28678125574,28684958577,30846179323289583528,9120071373928563394,21726107949361020134,9120071373928563394,29920793943590896022,True
10606,8556585,8556685,8556785,28684958577,28866079078,21666550653756603469,12736241223387302042,8930309430369301427,12736241223387302042,21016554134143905364,True
10607,8556688,8556788,8556888,28866079078,28829954556,28027279815886020358,9162320902422304114,18864958913463716244,18864958913463716244,27186461421409439747,True
10608,8556792,8556892,8556992,28829954556,28849258685,18905792190372424208,10822872176653659230,8082920013718764978,10822872176653659230,18338618424661251481,True
10609,8556896,8556996,8557096,28849258685,28760814030,33997748969236058491,16171533742821844301,17826215226414214190,17826215226414214190,32977816500158976736,True
10610,8557000,8557100,8557200,28760814030,28539573449,50027665711466139396,6672747444075545669,43354918267390593727,43354918267390593727,48526835740122155214,True
10611,8557105,8557205,8557305,28539573449,28551881697,20451521532096994968,8246878848027356386,12204642684069638582,8246878848027356386,19837975886134085118,True
10612,8557209,8557309,8557409,28551881697,28737743130,21010962124276783768,11338545650964000274,9672416473312783494,11338545650964000274,20380633260548480254,True
10613,8557312,8557412,8557512,28737743130,28779598612,16481559008172873677,10323935022307287363,6157623985865586314,10323935022307287363,15987112237927687466,True
10614,8557415,8557515,8557615,28779598612,28874470398,23690542245385208003,11772384581516631763,11918157663868576240,11772384581516631763,22979825978023651762,True
10615,8557517,8557617,8557717,28874470398,28948887435,43360690196271864292,40323187464294941225,3037502731976923067,40323187464294941225,42059869490383708363,True
10616,8557620,8557720,8557820,28948887435,28859931475,23913437703275646849,5560053621296639257,18353384081979007592,18353384081979007592,23196034572177377443,True
10617,8557724,8557824,8557924,28859931475,28657993082,26866409527314607110,5409609344535356172,21456800182779250938,21456800182779250938,26060417241495168896,True
10618,8557827,8557927,8558027,28657993082,28540203290,22250992609065939155,6037234663034181435,16213757946031757720,16213757946031757720,21583462830793960980,True
10619,8557930,8558030,8558130,28540203290,28698981023,31085498821638453439,25503073013505566891,5582425808132886548,25503073013505566891,30152933856989299835,True
10620,8558033,8558133,8558233,28698981023,28733269587,19662980146410764290,4482910650342487453,15180069496068276837,4482910650342487453,19073090742018441361,True
10621,8558137,8558237,8558337,28733269587,28896000000,19687801753804130743,14122245873812981117,5565555879991149626,14122245873812981117,19097167701190006820,True
10622,8558241,8558341,8558441,28896000000,28973101500,15243224597273581633,11017949791888147831,4225274805385433802,11017949791888147831,14785927859355374184,True
10623,8558344,8558444,8558544,28973101500,28872380837,31248846122425611942,15566405843902917364,15682440278522694578,15682440278522694578,30311380738752843583,True
10624,8558447,8558547,8558647,28872380837,28867942992,8618417017259681305,1823065307428429215,6795351709831252090,6795351709831252090,8359864506741890865,True
10625,8558550,8558650,8558750,28867942992,28974173355,12325946516416342570,9391599668735093270,2934346847681249300,9391599668735093270,11956168120923852292,True
10626,8558653,8558753,8558853,28974173355,28964643064,30975548918864187257,21412349055257051616,9563199863607135641,9563199863607135641,30046282451298261639,True
10627,8558756,8558856,8558956,28964643064,28904752851,34334412151606308115,5275033746351055412,29059378405255252703,29059378405255252703,33304379787058118871,True
10628,8558859,8558959,8559059,28904752851,28922800000,22431392934216898550,10650753752363617443,11780639181853281107,10650753752363617443,21758451146190391593,True
10629,8558962,8559062,8559162,28922800000,29004138796,27990575387352096880,22270546865397201007,5720028521954895873,22270546865397201007,27150858125731533973,True
10630,8559066,8559166,8559266,29004138796,29020935399,37839777137307757651,27714611333167058007,10125165804140699644,27714611333167058007,36704583823188524921,True
10631,8559169,8559269,8559369,29020935399,29127066061,16722020374672308974,11842578350628295551,4879442024044013423,11842578350628295551,16220359763432139704,True
10632,8559276,8559376,8559476,29127066061,29100993477,37813479579334778090,16483221571579008839,21330258007755769251,21330258007755769251,36679075191954734747,True
10633,8559379,8559479,8559579,29100993477,29288979181,23273748287919082797,17854613348300960903,5419134939618121894,17854613348300960903,22575535839281510313,True
10634,8559482,8559582,8559682,29288979181,29267765499,28199995937890800856,10896132905753523527,17303863032137277329,17303863032137277329,27353996059754076830,True
10635,8559585,8559685,8559785,29267765499,29234098254,18151875198076900925,7466703867660130635,10685171330416770290,10685171330416770290,17607318942134593897,True
10636,8559688,8559788,8559888,29234098254,29120000000,28237559265485125387,7821192501804916257,20416366763680209130,20416366763680209130,27390432487520571625,True
10637,8559791,8559891,8559991,29120000000,29174878503,34491626675709142573,10824350800496879543,23667275875212263030,10824350800496879543,33456877875437868295,True
10638,8559894,8559994,8560094,29174878503,29308309871,19667917136563835240,16665599135547923445,3002318001015911795,16665599135547923445,19077879622466920182,True
10639,8559997,8560097,8560197,29308309871,29438497165,22675089425232521248,12699065225054577327,9976024200177943921,12699065225054577327,21994836742475545610,True
10640,8560101,8560201,8560301,29438497165,29462226236,17297230015290723095,10095666865594898313,7201563149695824782,10095666865594898313,16778313114832001402,True
10641,8560205,8560305,8560405,29462226236,29576810395,23446071147453790543,5645923540840620609,17800147606613169934,5645923540840620609,22742689013030176826,True
10642,8560309,8560409,8560509,29576810395,29631990286,13555045038644832269,6442341475050421231,7112703563594411038,6442341475050421231,13148393687485487300,True
10643,8560411,8560511,8560611,29631990286,29587090633,23275977511539139257,17034747476323037491,6241230035216101766,6241230035216101766,22577698186192965079,True
10644,8560514,8560614,8560714,29587090633,29674936769,24271809679046231922,4417822632894553563,19853987046151678359,4417822632894553563,23543655388674844964,True
10645,8560618,8560718,8560818,29674936769,29645767615,18817543182614475753,11103323224317875514,7714219958296600239,7714219958296600239,18253016887136041480,True
10646,8560721,8560821,8560921,29645767615,29708192657,20362372725415269003,7953836387405487116,12408536338009781887,7953836387405487116,19751501543652810932,True
10647,8560824,8560924,8561024,29708192657,29683203528,22999290474685020040,10274755896310438424,12724534578374581616,12724534578374581616,22309311760444469438,True
10648,8560927,8561027,8561127,29683203528,29776220655,30652531753699009000,14167082520054596182,16485449233644412818,14167082520054596182,29732955801088038730,True
10649,8561030,8561130,8561230,29776220655,29879129073,21733876754460626906,16780984012257067854,4952892742203559052,16780984012257067854,21081860451826808098,True
10650,8561134,8561234,8561334,29879129073,29829000000,28047907121742915430,14036464223779738410,14011442897963177020,14011442897963177020,27206469908090627967,True
10651,8561237,8561337,8561437,29829000000,29800463777,29409755765719138398,11328468676501485737,18081287089217652661,18081287089217652661,28527463092747564246,True
10652,8561341,8561441,8561541,29800463777,29718007963,22815457004477980687,7252397180976653319,15563059823501327368,15563059823501327368,22130993294343641266,True
